ENA_id	Dataset	Country	Amikacin	Capreomycin	Ciprofloxacin	Cycloserine	Ethambutol	Ethionamide	Isoniazid	Kanamycin	Linezolid	Moxifloxacin	Ofloxacin	PAS	Pyrazinamide	Rifabutin	Rifampicin	Streptomycin
SRR2101241	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101242	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101243	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101244	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101245	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101246	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101247	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101248	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101249	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101250	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101251	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101252	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101253	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101254	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101255	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101256	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101257	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101258	training	UK	U	U	S	U	S	U	R	U	U	U	U	U	U	U	S	U
SRR2101259	training	UK	U	U	S	U	S	U	R	U	U	U	U	U	U	U	S	U
SRR2101260	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101261	training	UK	U	U	R	U	R	U	S	U	U	U	U	U	U	U	R	U
SRR2101262	training	UK	U	U	S	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101263	training	UK	U	U	S	U	S	U	R	U	U	U	U	U	U	U	S	U
SRR2101264	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101265	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101266	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101267	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101268	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101269	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101270	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101271	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101272	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101273	training	UK	U	U	S	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101274	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101275	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101276	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101277	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
SRR2101278	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
SRR2101279	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101300	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101301	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101302	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101303	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101304	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101305	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101306	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101307	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	R	R
SRR2101308	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101309	training	South Africa	S	S	U	U	S	U	R	U	U	S	S	U	U	U	S	S
SRR2101310	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101311	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101312	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101313	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101314	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101315	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101316	training	South Africa	R	R	U	U	S	U	R	S	U	R	R	U	U	U	S	S
SRR2101317	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101318	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101319	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101322	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101330	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101331	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101332	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101333	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101334	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101335	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101336	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101337	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101338	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101339	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101340	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101341	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101342	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101343	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101344	training	South Africa	R	R	U	U	S	U	R	R	U	R	R	U	U	U	R	R
SRR2101352	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101353	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101354	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101355	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101356	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101357	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101358	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101359	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101360	training	South Africa	S	S	U	U	R	U	R	S	U	S	S	U	U	U	R	R
SRR2101361	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101362	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	R
SRR2101363	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101364	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101365	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101366	training	South Africa	S	S	U	U	R	U	S	S	U	S	S	U	U	U	R	S
SRR2101367	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101368	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101369	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101370	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	R
SRR2101371	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101372	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101373	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	R	R
SRR2101374	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101375	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101376	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	S	U
SRR2101377	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101378	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	U
SRR2101379	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101380	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101381	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101382	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101383	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	S
SRR2101384	training	South Africa	S	S	U	U	R	U	R	S	U	R	R	U	U	U	R	R
SRR2101385	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101386	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	U
SRR2101387	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101388	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101389	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	S	U
SRR2101390	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	U
SRR2101391	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101392	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101393	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101394	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101395	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101396	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101397	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101398	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101399	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101400	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101401	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101402	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101404	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101405	training	South Africa	U	U	U	U	S	U	R	S	U	S	S	U	U	U	R	U
SRR2101406	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101407	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	S	S
SRR2101408	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101409	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101410	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101411	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	S
SRR2101412	training	South Africa	U	U	U	U	S	U	R	U	U	S	S	U	U	U	U	S
SRR2101413	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	S
SRR2101414	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101415	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101416	training	South Africa	U	U	U	U	U	U	S	U	U	S	S	U	U	U	U	U
SRR2101417	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101418	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101419	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101420	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101421	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101422	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101423	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101424	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101425	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101426	training	South Africa	S	S	U	U	S	U	S	S	U	S	R	U	U	U	U	S
SRR2101427	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	R	S
SRR2101428	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101429	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101430	training	South Africa	U	U	U	U	U	U	S	U	U	U	U	U	U	U	U	U
SRR2101431	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101432	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101433	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101434	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101435	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101436	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101437	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101438	training	South Africa	U	U	U	U	S	U	S	S	U	S	S	U	U	U	S	U
SRR2101439	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101440	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101441	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101442	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101443	training	South Africa	S	R	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101444	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101445	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101446	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101447	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101448	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101449	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101450	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101451	training	South Africa	U	U	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101452	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	S
SRR2101453	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101454	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101455	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101456	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101457	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101458	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101459	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101460	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	R	S
SRR2101461	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101462	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101463	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101464	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101465	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101466	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101467	training	South Africa	S	S	U	U	R	U	R	S	U	S	S	U	U	U	S	R
SRR2101468	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101469	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101470	training	South Africa	U	U	U	U	S	U	R	S	U	S	S	U	U	U	R	R
SRR2101471	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101472	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101473	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101474	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101475	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101476	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101477	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101478	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101479	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101480	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101481	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101482	training	South Africa	S	S	U	U	R	U	R	S	U	S	S	U	U	U	R	R
SRR2101483	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101484	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101485	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101486	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101487	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101488	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101489	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101490	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101491	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101492	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101493	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101494	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101495	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	R	S
SRR2101496	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101497	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101498	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101499	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	U
SRR2101500	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101501	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101502	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101503	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101504	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101505	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	R	R
SRR2101506	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101507	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101508	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101509	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101510	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101511	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101512	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101513	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101514	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101515	training	South Africa	S	R	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101516	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101517	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101518	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101519	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	R
SRR2101520	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101521	training	South Africa	S	R	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101522	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101523	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101524	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101525	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101526	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101527	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101528	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101529	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101530	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101531	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101532	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101533	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101534	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101535	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	S
SRR2101536	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101537	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101538	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101539	training	South Africa	S	R	U	U	R	U	R	S	U	S	S	U	U	U	S	R
SRR2101540	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101541	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101542	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101543	training	South Africa	U	U	U	U	U	U	S	U	U	U	U	U	U	U	U	U
SRR2101544	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101545	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101546	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	S	U
SRR2101547	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101548	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101549	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	S	U
SRR2101550	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101551	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101552	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101553	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101554	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101555	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	R	R
SRR2101556	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101557	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101558	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101559	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101560	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101561	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101562	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	R	S
SRR2101563	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	S
SRR2101564	training	South Africa	U	U	U	U	U	U	S	U	U	U	U	U	U	U	U	U
SRR2101565	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101566	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	U	U
SRR2101567	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101568	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101569	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101570	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101571	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101572	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	R	S
SRR2101573	training	South Africa	U	U	U	U	S	U	S	S	U	S	S	U	U	U	U	S
SRR2101574	training	South Africa	S	S	U	U	R	U	R	S	U	R	R	U	U	U	R	R
SRR2101575	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101576	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101577	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101578	training	South Africa	S	S	U	U	S	U	S	S	U	S	S	U	U	U	S	S
SRR2101579	training	South Africa	S	S	U	U	S	U	R	S	U	S	S	U	U	U	S	S
SRR2101580	training	South Africa	U	U	U	U	S	U	S	U	U	S	S	U	U	U	S	U
